0.6064144134521484,65.19
9.660943756103515,66.32121717453002
13.275762557773925,74.7703423231883
22.90469821242011,74.61227864074152
18.64733308271329,65.57026611048137
13.463138732910155,57.0316877746582
8.055076838727958,48.607000874374314
3.8841556606331458,39.542652208519435
2.1808072914435077,29.732539240395297
4.124398846391424,19.988117748908174
9.731774834708236,11.77156541311114
17.743600604136805,5.882097833669333
27.1184156416441,2.475632297647653
36.97188874264266,0.8165933919022104
46.96359100020785,0.5087448319070492
56.905602423409945,1.4750051981906496
66.56904089927674,3.996203517913818
75.39913161277771,8.627487850189208
82.11931597018204,15.964101081788414
85.98415761040795,25.115394114547726
85.92807620037853,35.06368034648788
82.73418324649899,44.512014813551716
77.71777832031252,53.127358398437494
72.27930175781252,61.522866210937494
67.45632580748504,70.28459476293753
70.47185189247134,74.91
78.25665771484377,71.3627880859375
83.10756705403328,65.22999999999999
87.08904457092285,70.24656341552733
85.30095542907715,80.09343658447266
79.48643241047859,85.11
69.48947758493945,85.11
59.490819838251916,85.11
55.364021029211955,78.38076882433306
58.00361545767809,68.77757485939836
62.29550308127387,59.745955921108006
67.4039235002817,51.15659979639861
71.70513538006783,42.1297100579367
74.2304097377808,32.491301854010075
72.90946468001053,22.710503546196975
66.74237533569337,14.965199012756335
57.631834371984915,11.009934971680819
47.756251112251505,9.527417969776621
37.75783628545489,9.771726314536338
28.010621032714845,11.872164459228504
19.552629128076834,17.010815182967647
14.672763133637488,25.6169420976501
14.849016147026502,35.53135942537989
18.105723173926997,44.9625721810186
22.659784158241955,53.85058654656398
27.63371257321605,62.52377121262074
31.627726396782446,71.68920303455585
33.487448782878566,81.47457151080195
26.067070872541514,85.16999999999999
16.069752957690508,85.16999999999999
6.058269511461258,85.16999999999999
2.7692310689203445,77.12973464380948
0.9816127113997937,67.29044682472944
